#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:30:30.518808] No Authorization Header Found (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:30:30.518828] Request URL: /health (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:30:30.518831] Request Path: /health (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:30:32.520877] No Authorization Header Found (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:30:32.520893] Request URL: /health (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:30:32.520896] Request Path: /health (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:30:34.522108] No Authorization Header Found (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:30:34.522128] Request URL: /health (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:30:34.522132] Request Path: /health (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:30:36.523350] No Authorization Header Found (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:30:36.523367] Request URL: /health (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:30:36.523370] Request Path: /health (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:30:38.525405] No Authorization Header Found (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:30:38.525443] Request URL: /health (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:30:38.525447] Request Path: /health (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:30:40.526464] No Authorization Header Found (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:30:40.526480] Request URL: /health (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:30:40.526483] Request Path: /health (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:30:42.528564] No Authorization Header Found (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:30:42.528583] Request URL: /health (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:30:42.528587] Request Path: /health (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:30:44.530260] No Authorization Header Found (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:30:44.530286] Request URL: /health (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:30:44.530300] Request Path: /health (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:30:46.531274] No Authorization Header Found (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:30:46.531294] Request URL: /health (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:30:46.531298] Request Path: /health (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:30:48.533199] No Authorization Header Found (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:30:48.533212] Request URL: /health (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:30:48.533215] Request Path: /health (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:30:50.420019] Uploading app package for app with guid 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d (STDOUT, API)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:30:50.535327] No Authorization Header Found (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:30:50.535341] Request URL: /health (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:30:50.535348] Request Path: /health (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:30:50.679986] Updated app with guid 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d ({"environment_variables"=>"[PRIVATE DATA HIDDEN]"}) (STDOUT, API)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:30:52.536504] No Authorization Header Found (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:30:52.536524] Request URL: /health (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:30:52.536527] Request Path: /health (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:30:54.538037] No Authorization Header Found (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:30:54.538052] Request URL: /health (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:30:54.538055] Request Path: /health (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:30:56.540188] No Authorization Header Found (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:30:56.540208] Request URL: /health (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:30:56.540212] Request Path: /health (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:30:58.542290] No Authorization Header Found (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:30:58.542306] Request URL: /health (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:30:58.542311] Request Path: /health (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:31:00.544268] No Authorization Header Found (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:31:00.544282] Request URL: /health (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:31:00.544285] Request Path: /health (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:31:02.546281] No Authorization Header Found (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:31:02.546294] Request URL: /health (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:31:02.546299] Request Path: /health (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.117#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:31:04.547568] No Authorization Header Found (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.118#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:31:04.547585] Request URL: /health (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.118#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:31:04.547588] Request Path: /health (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.118#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:31:06.549572] No Authorization Header Found (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.118#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:31:06.549587] Request URL: /health (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.118#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:31:06.549590] Request Path: /health (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.118#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:31:08.428294] Stopping app with guid 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d (STDOUT, API)#
#2025 10 01 21:31:18.118#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:31:08.497640] Cell c69f69fd-7b4a-4e38-97ee-d79dab0fed51 stopping instance 40b5d7b3-dfa8-450a-6a71-299e (STDOUT, CELL)#
#2025 10 01 21:31:18.118#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:31:08.551550] No Authorization Header Found (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.118#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:31:08.551563] Request URL: /health (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.118#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:31:08.551566] Request Path: /health (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.118#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:31:08.785527] Creating build for app with guid 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d (STDOUT, API)#
#2025 10 01 21:31:18.118#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:31:09.003428] Downloading nodejs_buildpack... (STDOUT, STG)#
#2025 10 01 21:31:18.118#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:31:09.027065] Downloaded nodejs_buildpack (STDOUT, STG)#
#2025 10 01 21:31:18.118#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:31:09.027126] Cell e6c3e8c8-8e8c-418c-8cb9-acf3ba55158a creating container for instance ce2160db-774e-4bbe-b11a-3139e683d4c3 (STDOUT, STG)#
#2025 10 01 21:31:18.118#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:31:09.311069] Security group rules were updated (STDOUT, STG)#
#2025 10 01 21:31:18.118#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:31:09.397420] Cell e6c3e8c8-8e8c-418c-8cb9-acf3ba55158a successfully created container for instance ce2160db-774e-4bbe-b11a-3139e683d4c3 (STDOUT, STG)#
#2025 10 01 21:31:18.118#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:31:10.322840] Downloading build artifacts cache... (STDOUT, STG)#
#2025 10 01 21:31:18.118#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:31:10.322846] Downloading app package... (STDOUT, STG)#
#2025 10 01 21:31:18.118#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:31:10.350976] Downloaded build artifacts cache (228B) (STDOUT, STG)#
#2025 10 01 21:31:18.118#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:31:10.553681] No Authorization Header Found (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.118#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:31:10.553705] Request URL: /health (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.118#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:31:10.553709] Request Path: /health (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.118#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:31:12.556492] No Authorization Header Found (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.118#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:31:12.556512] Request URL: /health (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.118#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:31:12.556515] Request Path: /health (STDOUT, APP/PROC/WEB)#
#2025 10 01 21:31:18.118#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:31:13.650799] Downloaded app package (75.1M) (STDOUT, STG)#
#2025 10 01 21:31:18.118#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
[PollStageAppStatusExecution] 4d8f45b0-79dd-4bee-823d-05b0e2a2c48d [2025-10-01T21:31:13.697302] -----> Nodejs Buildpack version 1.8.39 (STDOUT, STG)#
#2025 10 01 21:31:18.118#Z#DEBUG#b0c1141b-9f0d-11f0-9faf-eeee0a916215.mck-portal-srv#flowable-async-job-executor-thread-12024#
